experiment_id,token_variant,num_topics,no_below,no_above,alpha,eta,passes,coherence_cv,vocabulary_size,num_docs_used,empty_bow_count,largest_topic_percent,smallest_topic_percent,topic_words_summary,topic_distribution
328,trigram,8,5,0.5,asymmetric,symmetric,20,0.47761830427401797,2301,1078,65,25.863770977295164,5.034550839091807,"T0: attacker, attack, threat, system, activity, credential, access, network, malicious, phishing | T1: vulnerability, cve, microsoft, window, security, exploit, zero, update, flaw, attack | T2: process, exploit, pointer, memory, write, data, byte, call, access, time | T3: security, team, data, tool, time, remediation, environment, agent, vulnerability, model | T4: file, system, attacker, server, command, service, vulnerability, target, figure, user | T5: phone, use, fraud, computer, account, online, hacker, fbi, year, used | T6: risk, team, security, across, dependency, package, build, matter, alert, agent | T7: window, module, user, file, email, using, payload, malware, domain, campaign",T0: 262; T1: 257; T2: 51; T3: 145; T4: 51; T5: 98; T6: 58; T7: 91
329,trigram,10,5,0.5,symmetric,auto,10,0.4226464737866283,2301,1078,65,14.0177690029615,5.133267522211254,"T0: attacker, system, attack, activity, tool, network, environment, access, exploitation, device | T1: vulnerability, exploit, attack, stryker, security, flaw, cve, microsoft, critical, zero | T2: process, exploit, pointer, write, memory, access, call, byte, use, data | T3: security, team, data, tool, time, environment, remediation, vulnerability, model, exposure | T4: file, system, attacker, vulnerability, command, figure, user, target, adversary, server | T5: phone, use, fraud, computer, account, online, hacker, fbi, police, report | T6: security, risk, agent, package, team, dependency, password, across, alert, actually | T7: module, user, window, email, using, file, campaign, payload, used, domain | T8: ddos, malware, window, npm, google, campaign, feel, fake, credential, even | T9: cve, window, microsoft, vulnerability, service, zero, security, said, server, internet",T0: 59; T1: 138; T2: 52; T3: 125; T4: 68; T5: 134; T6: 86; T7: 97; T8: 142; T9: 112
330,trigram,10,5,0.5,symmetric,auto,20,0.4413900550211566,2301,1078,65,14.313919052319843,5.231984205330701,"T0: attacker, system, attack, activity, network, environment, tool, exploitation, device, access | T1: vulnerability, exploit, attack, stryker, security, flaw, microsoft, cve, zero, critical | T2: process, exploit, pointer, memory, write, data, byte, access, call, use | T3: team, security, data, environment, vulnerability, time, tool, remediation, model, exposure | T4: file, system, attacker, command, vulnerability, figure, target, user, server, adversary | T5: phone, use, fraud, hacker, account, computer, online, fbi, police, report | T6: security, risk, agent, package, dependency, team, password, build, cybersecurity, system | T7: user, module, window, email, using, payload, campaign, file, domain, malware | T8: ddos, malware, apps, google, window, credential, campaign, even, npm, feel | T9: cve, window, microsoft, vulnerability, service, zero, said, internet, security, server",T0: 56; T1: 145; T2: 53; T3: 122; T4: 57; T5: 141; T6: 90; T7: 96; T8: 145; T9: 108
331,trigram,10,5,0.5,symmetric,symmetric,10,0.4226464737866283,2301,1078,65,14.0177690029615,5.133267522211254,"T0: attacker, system, attack, activity, tool, network, environment, access, exploitation, device | T1: vulnerability, exploit, attack, stryker, security, flaw, cve, microsoft, critical, zero | T2: process, exploit, pointer, write, memory, access, call, byte, use, data | T3: security, team, data, tool, time, environment, remediation, vulnerability, model, exposure | T4: file, system, attacker, vulnerability, command, figure, user, target, adversary, server | T5: phone, use, fraud, computer, account, online, hacker, fbi, police, report | T6: security, risk, agent, package, team, dependency, password, across, alert, actually | T7: module, user, window, email, using, file, campaign, payload, used, domain | T8: ddos, malware, window, npm, google, campaign, feel, fake, credential, even | T9: cve, window, microsoft, vulnerability, service, zero, security, said, server, internet",T0: 59; T1: 138; T2: 52; T3: 125; T4: 68; T5: 134; T6: 86; T7: 97; T8: 142; T9: 112
332,trigram,10,5,0.5,symmetric,symmetric,20,0.4413900550211566,2301,1078,65,14.313919052319843,5.231984205330701,"T0: attacker, system, attack, activity, network, environment, tool, exploitation, device, access | T1: vulnerability, exploit, attack, stryker, security, flaw, microsoft, cve, zero, critical | T2: process, exploit, pointer, memory, write, data, byte, access, call, use | T3: team, security, data, environment, vulnerability, time, tool, remediation, model, exposure | T4: file, system, attacker, command, vulnerability, figure, target, user, server, adversary | T5: phone, use, fraud, hacker, account, computer, online, fbi, police, report | T6: security, risk, agent, package, dependency, team, password, build, cybersecurity, system | T7: user, module, window, email, using, payload, campaign, file, domain, malware | T8: ddos, malware, apps, google, window, credential, campaign, even, npm, feel | T9: cve, window, microsoft, vulnerability, service, zero, said, internet, security, server",T0: 56; T1: 145; T2: 53; T3: 122; T4: 57; T5: 141; T6: 90; T7: 96; T8: 145; T9: 108
333,trigram,10,5,0.5,asymmetric,auto,10,0.43622310405249004,2301,1078,65,26.456071076011845,4.047384007897334,"T0: attacker, system, attack, activity, threat, network, credential, device, tool, access | T1: exploit, vulnerability, security, ddos, attack, cyberattack, stryker, company, flaw, zero | T2: process, pointer, exploit, write, memory, access, call, use, byte, data | T3: security, team, data, tool, time, remediation, environment, vulnerability, model, risk | T4: file, system, attacker, vulnerability, command, figure, target, user, data, via | T5: phone, use, computer, fraud, online, account, police, crime, fbi, hacker | T6: risk, team, security, agent, package, dependency, build, across, open, matter | T7: module, window, user, payload, email, file, campaign, domain, using, update | T8: malware, npm, window, credential, data, feel, campaign, fake, april, even | T9: cve, window, microsoft, vulnerability, service, zero, update, security, server, device",T0: 195; T1: 268; T2: 53; T3: 123; T4: 41; T5: 70; T6: 61; T7: 67; T8: 86; T9: 49
334,trigram,10,5,0.5,asymmetric,auto,20,0.4651970605942686,2301,1078,65,25.962487660414613,3.8499506416584404,"T0: attacker, attack, system, activity, threat, network, access, credential, device, environment | T1: exploit, ddos, security, attack, cyberattack, vulnerability, stryker, flaw, company, zero | T2: process, exploit, pointer, memory, write, byte, data, call, access, value | T3: security, team, data, tool, time, remediation, environment, vulnerability, model, risk | T4: file, system, attacker, vulnerability, figure, command, target, via, user, adversary | T5: phone, use, computer, fraud, online, account, hacker, police, used, fbi | T6: risk, team, security, agent, package, build, dependency, across, system, matter | T7: module, window, user, payload, email, file, campaign, using, domain, command | T8: malware, credential, data, window, npm, feel, even, apps, campaign, fake | T9: cve, vulnerability, window, microsoft, service, zero, security, update, server, vulnerability_cve",T0: 183; T1: 263; T2: 57; T3: 121; T4: 39; T5: 81; T6: 62; T7: 68; T8: 89; T9: 50
335,trigram,10,5,0.5,asymmetric,symmetric,10,0.43622310405249004,2301,1078,65,26.456071076011845,4.047384007897334,"T0: attacker, system, attack, activity, threat, network, credential, device, tool, access | T1: exploit, vulnerability, security, ddos, attack, cyberattack, stryker, company, flaw, zero | T2: process, pointer, exploit, write, memory, access, call, use, byte, data | T3: security, team, data, tool, time, remediation, environment, vulnerability, model, risk | T4: file, system, attacker, vulnerability, command, figure, target, user, data, via | T5: phone, use, computer, fraud, online, account, police, crime, fbi, hacker | T6: risk, team, security, agent, package, dependency, build, across, open, matter | T7: module, window, user, payload, email, file, campaign, domain, using, update | T8: malware, npm, window, credential, data, feel, campaign, fake, april, even | T9: cve, window, microsoft, vulnerability, service, zero, update, security, server, device",T0: 195; T1: 268; T2: 53; T3: 123; T4: 41; T5: 70; T6: 61; T7: 67; T8: 86; T9: 49
336,trigram,10,5,0.5,asymmetric,symmetric,20,0.4651970605942686,2301,1078,65,25.962487660414613,3.8499506416584404,"T0: attacker, attack, system, activity, threat, network, access, credential, device, environment | T1: exploit, ddos, security, attack, cyberattack, vulnerability, stryker, flaw, company, zero | T2: process, exploit, pointer, memory, write, byte, data, call, access, value | T3: security, team, data, tool, time, remediation, environment, vulnerability, model, risk | T4: file, system, attacker, vulnerability, figure, command, target, via, user, adversary | T5: phone, use, computer, fraud, online, account, hacker, police, used, fbi | T6: risk, team, security, agent, package, build, dependency, across, system, matter | T7: module, window, user, payload, email, file, campaign, using, domain, command | T8: malware, credential, data, window, npm, feel, even, apps, campaign, fake | T9: cve, vulnerability, window, microsoft, service, zero, security, update, server, vulnerability_cve",T0: 183; T1: 263; T2: 57; T3: 121; T4: 39; T5: 81; T6: 62; T7: 68; T8: 89; T9: 50
337,trigram,12,5,0.5,symmetric,auto,10,0.41445530571288236,2301,1078,65,13.524185587364265,3.4550839091806513,"T0: attacker, system, object, tool, activity, network, attack, address, data, exploitation | T1: vulnerability, exploit, security, cve, google, critical, update, user, attacker, android | T2: process, access, sample, user, handle, window, token, system, kernel, use | T3: security, data, tool, agent, model, time, access, code, service, use | T4: file, exploit, data, byte, write, system, pointer, payload, memory, time | T5: phone, use, hacker, account, online, fraud, report, cyber, year, police | T6: security, risk, agent, package, team, dependency, password, build, system, open | T7: module, window, user, file, email, campaign, payload, domain, malicious, using | T8: ddos, malware, feel, apps, npm, tool, window, job, via, fake | T9: window, microsoft, cve, zero, vulnerability, service, update, security, server, patch | T10: team, remediation, environment, vulnerability, risk, exposure, organization, context, across, attack | T11: attack, stryker, cyberattack, data, ransomware, malware, company, request, wiper, say",T0: 35; T1: 108; T2: 35; T3: 111; T4: 43; T5: 137; T6: 83; T7: 88; T8: 132; T9: 80; T10: 67; T11: 94
338,trigram,12,5,0.5,symmetric,auto,20,0.4368593336684011,2301,1078,65,13.524185587364265,3.4550839091806513,"T0: attacker, system, tool, activity, network, attack, access, object, event, exploitation | T1: vulnerability, exploit, cve, security, user, critical, android, attacker, google, update | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: security, data, tool, agent, model, access, time, code, service, use | T4: file, exploit, data, pointer, byte, write, memory, payload, system, time | T5: phone, use, hacker, online, account, computer, fraud, report, used, cyber | T6: security, risk, agent, package, dependency, password, team, build, cybersecurity, open | T7: module, window, user, campaign, domain, file, email, payload, using, malicious | T8: ddos, malware, feel, apps, site, tool, job, actually, npm, window | T9: window, microsoft, cve, zero, vulnerability, service, update, server, security, patch | T10: team, remediation, environment, vulnerability, risk, exposure, matter, context, organization, across | T11: attack, cyberattack, stryker, data, ransomware, malware, company, wiper, request, hit",T0: 35; T1: 111; T2: 38; T3: 128; T4: 41; T5: 137; T6: 79; T7: 88; T8: 123; T9: 74; T10: 61; T11: 98
339,trigram,12,5,0.5,symmetric,symmetric,10,0.41445530571288236,2301,1078,65,13.524185587364265,3.4550839091806513,"T0: attacker, system, object, tool, activity, network, attack, address, data, exploitation | T1: vulnerability, exploit, security, cve, google, critical, update, user, attacker, android | T2: process, access, sample, user, handle, window, token, system, kernel, use | T3: security, data, tool, agent, model, time, access, code, service, use | T4: file, exploit, data, byte, write, system, pointer, payload, memory, time | T5: phone, use, hacker, account, online, fraud, report, cyber, year, police | T6: security, risk, agent, package, team, dependency, password, build, system, open | T7: module, window, user, file, email, campaign, payload, domain, malicious, using | T8: ddos, malware, feel, apps, npm, tool, window, job, via, fake | T9: window, microsoft, cve, zero, vulnerability, service, update, security, server, patch | T10: team, remediation, environment, vulnerability, risk, exposure, organization, context, across, attack | T11: attack, stryker, cyberattack, data, ransomware, malware, company, request, wiper, say",T0: 35; T1: 108; T2: 35; T3: 111; T4: 43; T5: 137; T6: 83; T7: 88; T8: 132; T9: 80; T10: 67; T11: 94
340,trigram,12,5,0.5,symmetric,symmetric,20,0.4368593336684011,2301,1078,65,13.524185587364265,3.4550839091806513,"T0: attacker, system, tool, activity, network, attack, access, object, event, exploitation | T1: vulnerability, exploit, cve, security, user, critical, android, attacker, google, update | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: security, data, tool, agent, model, access, time, code, service, use | T4: file, exploit, data, pointer, byte, write, memory, payload, system, time | T5: phone, use, hacker, online, account, computer, fraud, report, used, cyber | T6: security, risk, agent, package, dependency, password, team, build, cybersecurity, open | T7: module, window, user, campaign, domain, file, email, payload, using, malicious | T8: ddos, malware, feel, apps, site, tool, job, actually, npm, window | T9: window, microsoft, cve, zero, vulnerability, service, update, server, security, patch | T10: team, remediation, environment, vulnerability, risk, exposure, matter, context, organization, across | T11: attack, cyberattack, stryker, data, ransomware, malware, company, wiper, request, hit",T0: 35; T1: 111; T2: 38; T3: 128; T4: 41; T5: 137; T6: 79; T7: 88; T8: 123; T9: 74; T10: 61; T11: 98
341,trigram,12,5,0.5,asymmetric,auto,10,0.42789467577704926,2301,1078,65,22.211253701875616,2.566633761105627,"T0: attacker, system, activity, attack, threat, tool, network, credential, access, environment | T1: exploit, vulnerability, security, ddos, attack, microsoft, flaw, zero, google, cyberattack | T2: process, access, sample, user, system, handle, window, token, use, however | T3: security, data, tool, agent, time, model, access, use, service, code | T4: file, exploit, data, pointer, memory, vulnerability, byte, system, write, process | T5: phone, use, hacker, online, fraud, fbi, account, report, used, computer | T6: security, risk, package, agent, dependency, team, build, cybersecurity, open, password | T7: module, window, user, file, campaign, email, payload, domain, command, update | T8: malware, npm, feel, via, window, fake, apps, rat, even, job | T9: cve, window, microsoft, vulnerability, zero, service, update, april, patch, security | T10: team, remediation, vulnerability, environment, exposure, context, risk, organization, matter, across | T11: stryker, attack, device, company, data, hospital, said, cisco, persistence, year",T0: 187; T1: 225; T2: 48; T3: 127; T4: 36; T5: 95; T6: 56; T7: 59; T8: 76; T9: 48; T10: 30; T11: 26
342,trigram,12,5,0.5,asymmetric,auto,20,0.44401732657142995,2301,1078,65,22.8035538005923,2.270483711747285,"T0: attacker, system, activity, attack, access, threat, tool, network, user, credential | T1: exploit, vulnerability, security, ddos, flaw, cyberattack, zero, critical, attack, google | T2: process, access, sample, user, system, handle, window, token, however, kernel | T3: security, tool, data, agent, time, model, code, use, service, access | T4: file, exploit, data, pointer, byte, memory, write, vulnerability, system, process | T5: phone, use, hacker, online, fraud, computer, account, fbi, used, report | T6: security, risk, package, dependency, build, agent, team, cybersecurity, open, password | T7: module, window, user, file, command, campaign, payload, domain, malware, email | T8: malware, credential, window, npm, campaign, via, feel, apps, fake, malicious | T9: cve, window, microsoft, vulnerability, service, zero, update, april, patch, security | T10: team, remediation, vulnerability, environment, exposure, risk, context, matter, data, organization | T11: stryker, attack, device, data, company, cisco, hospital, said, medical, year",T0: 174; T1: 231; T2: 43; T3: 142; T4: 33; T5: 92; T6: 59; T7: 56; T8: 90; T9: 43; T10: 23; T11: 27
343,trigram,12,5,0.5,asymmetric,symmetric,10,0.42789467577704926,2301,1078,65,22.211253701875616,2.566633761105627,"T0: attacker, system, activity, attack, threat, tool, network, credential, access, environment | T1: exploit, vulnerability, security, ddos, attack, microsoft, flaw, zero, google, cyberattack | T2: process, access, sample, user, system, handle, window, token, use, however | T3: security, data, tool, agent, time, model, access, use, service, code | T4: file, exploit, data, pointer, memory, vulnerability, byte, system, write, process | T5: phone, use, hacker, online, fraud, fbi, account, report, used, computer | T6: security, risk, package, agent, dependency, team, build, cybersecurity, open, password | T7: module, window, user, file, campaign, email, payload, domain, command, update | T8: malware, npm, feel, via, window, fake, apps, rat, even, job | T9: cve, window, microsoft, vulnerability, zero, service, update, april, patch, security | T10: team, remediation, vulnerability, environment, exposure, context, risk, organization, matter, across | T11: stryker, attack, device, company, data, hospital, said, cisco, persistence, year",T0: 187; T1: 225; T2: 48; T3: 127; T4: 36; T5: 95; T6: 56; T7: 59; T8: 76; T9: 48; T10: 30; T11: 26
344,trigram,12,5,0.5,asymmetric,symmetric,20,0.44401732657142995,2301,1078,65,22.8035538005923,2.270483711747285,"T0: attacker, system, activity, attack, access, threat, tool, network, user, credential | T1: exploit, vulnerability, security, ddos, flaw, cyberattack, zero, critical, attack, google | T2: process, access, sample, user, system, handle, window, token, however, kernel | T3: security, tool, data, agent, time, model, code, use, service, access | T4: file, exploit, data, pointer, byte, memory, write, vulnerability, system, process | T5: phone, use, hacker, online, fraud, computer, account, fbi, used, report | T6: security, risk, package, dependency, build, agent, team, cybersecurity, open, password | T7: module, window, user, file, command, campaign, payload, domain, malware, email | T8: malware, credential, window, npm, campaign, via, feel, apps, fake, malicious | T9: cve, window, microsoft, vulnerability, service, zero, update, april, patch, security | T10: team, remediation, vulnerability, environment, exposure, risk, context, matter, data, organization | T11: stryker, attack, device, data, company, cisco, hospital, said, medical, year",T0: 174; T1: 231; T2: 43; T3: 142; T4: 33; T5: 92; T6: 59; T7: 56; T8: 90; T9: 43; T10: 23; T11: 27
345,trigram,15,5,0.5,symmetric,auto,10,0.42982139385542584,2301,1078,65,12.240868706811451,2.566633761105627,"T0: attacker, system, macos, tool, via, activity, event, file, object, payload | T1: vulnerability, exploit, cve, security, critical, zero, flaw, update, microsoft, window | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: security, data, tool, time, model, service, use, open, project, agent | T4: exploit, file, vulnerability, byte, data, pointer, write, memory, system, bug | T5: vulnerability, breach, user, bahn, reader, cyberangriff, auf, botnet, used, minecraft | T6: risk, security, dependency, build, package, password, cybersecurity, user, digicat, open | T7: window, module, payload, file, command, email, campaign, user, update, domain | T8: ddos, malware, npm, window, feel, apps, google, sure, credential, data | T9: window, microsoft, cve, vulnerability, service, zero, update, server, patch, patch_tuesday | T10: team, remediation, environment, exposure, matter, context, vulnerability, risk, across, whether | T11: stryker, cyberattack, company, data, medical, said, hospital, group, attack, que | T12: security, attack, agent, attacker, adversary, access, user, organization, system, vulnerability | T13: use, phone, fraud, fbi, system, year, fake, online, crime, report | T14: group, malware, access, iran, operation, activity, victim, ransomware, threat, state_sponsored",T0: 31; T1: 110; T2: 26; T3: 80; T4: 41; T5: 85; T6: 61; T7: 52; T8: 124; T9: 51; T10: 34; T11: 90; T12: 68; T13: 78; T14: 82
346,trigram,15,5,0.5,symmetric,auto,20,0.4487434860912141,2301,1078,65,12.931885488647582,2.7640671273445214,"T0: attacker, system, macos, via, tool, file, event, activity, target, command | T1: vulnerability, exploit, cve, security, critical, update, flaw, zero, window, microsoft | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: tool, security, data, time, model, service, use, open, project, using | T4: exploit, pointer, file, byte, data, memory, vulnerability, write, bug, call | T5: vulnerability, breach, user, botnet, used, bahn, reader, cyberangriff, auf, minecraft | T6: risk, security, dependency, package, build, cybersecurity, password, digicat, open, user | T7: window, module, file, payload, command, domain, email, campaign, user, update | T8: malware, ddos, apps, npm, window, feel, credential, google, data, even | T9: window, microsoft, cve, service, vulnerability, zero, update, server, patch, patch_tuesday | T10: team, remediation, environment, matter, risk, context, exposure, vulnerability, across, data | T11: stryker, cyberattack, data, company, said, medical, hospital, attack, group, report | T12: security, attack, agent, attacker, adversary, access, system, user, organization, phishing | T13: use, phone, fraud, fbi, year, online, computer, fake, crime, report | T14: malware, group, ransomware, access, iran, operation, victim, threat, hacker, activity",T0: 30; T1: 113; T2: 28; T3: 82; T4: 37; T5: 84; T6: 63; T7: 48; T8: 131; T9: 50; T10: 34; T11: 83; T12: 67; T13: 79; T14: 84
347,trigram,15,5,0.5,symmetric,symmetric,10,0.42982139385542584,2301,1078,65,12.240868706811451,2.566633761105627,"T0: attacker, system, macos, tool, via, activity, event, file, object, payload | T1: vulnerability, exploit, cve, security, critical, zero, flaw, update, microsoft, window | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: security, data, tool, time, model, service, use, open, project, agent | T4: exploit, file, vulnerability, byte, data, pointer, write, memory, system, bug | T5: vulnerability, breach, user, bahn, reader, cyberangriff, auf, botnet, used, minecraft | T6: risk, security, dependency, build, package, password, cybersecurity, user, digicat, open | T7: window, module, payload, file, command, email, campaign, user, update, domain | T8: ddos, malware, npm, window, feel, apps, google, sure, credential, data | T9: window, microsoft, cve, vulnerability, service, zero, update, server, patch, patch_tuesday | T10: team, remediation, environment, exposure, matter, context, vulnerability, risk, across, whether | T11: stryker, cyberattack, company, data, medical, said, hospital, group, attack, que | T12: security, attack, agent, attacker, adversary, access, user, organization, system, vulnerability | T13: use, phone, fraud, fbi, system, year, fake, online, crime, report | T14: group, malware, access, iran, operation, activity, victim, ransomware, threat, state_sponsored",T0: 31; T1: 110; T2: 26; T3: 80; T4: 41; T5: 85; T6: 61; T7: 52; T8: 124; T9: 51; T10: 34; T11: 90; T12: 68; T13: 78; T14: 82
348,trigram,15,5,0.5,symmetric,symmetric,20,0.4487434860912141,2301,1078,65,12.931885488647582,2.7640671273445214,"T0: attacker, system, macos, via, tool, file, event, activity, target, command | T1: vulnerability, exploit, cve, security, critical, update, flaw, zero, window, microsoft | T2: process, access, sample, user, handle, window, token, system, kernel, however | T3: tool, security, data, time, model, service, use, open, project, using | T4: exploit, pointer, file, byte, data, memory, vulnerability, write, bug, call | T5: vulnerability, breach, user, botnet, used, bahn, reader, cyberangriff, auf, minecraft | T6: risk, security, dependency, package, build, cybersecurity, password, digicat, open, user | T7: window, module, file, payload, command, domain, email, campaign, user, update | T8: malware, ddos, apps, npm, window, feel, credential, google, data, even | T9: window, microsoft, cve, service, vulnerability, zero, update, server, patch, patch_tuesday | T10: team, remediation, environment, matter, risk, context, exposure, vulnerability, across, data | T11: stryker, cyberattack, data, company, said, medical, hospital, attack, group, report | T12: security, attack, agent, attacker, adversary, access, system, user, organization, phishing | T13: use, phone, fraud, fbi, year, online, computer, fake, crime, report | T14: malware, group, ransomware, access, iran, operation, victim, threat, hacker, activity",T0: 30; T1: 113; T2: 28; T3: 82; T4: 37; T5: 84; T6: 63; T7: 48; T8: 131; T9: 50; T10: 34; T11: 83; T12: 67; T13: 79; T14: 84
349,trigram,15,5,0.5,asymmetric,auto,10,0.42606700444073853,2301,1078,65,22.013820335636723,3.257650542941757,"T0: attacker, system, activity, tool, event, via, threat, network, detection, environment | T1: exploit, vulnerability, security, ddos, cyberattack, flaw, zero, critical, malware, exploited | T2: process, access, user, sample, handle, window, token, system, kernel, security | T3: security, data, tool, time, model, service, use, open, code, agent | T4: file, exploit, data, byte, pointer, vulnerability, memory, write, system, process | T5: vulnerability, attack, payment, digicat, used, user, reader, voice, bahn, auf | T6: risk, security, dependency, build, package, cybersecurity, password, open, team, business | T7: module, window, payload, file, command, email, user, device, campaign, domain | T8: feel, malware, even, npm, job, window, sure, tool, guy, fake | T9: window, cve, microsoft, vulnerability, service, update, zero, patch, server, vulnerability_cve | T10: team, remediation, environment, context, vulnerability, exposure, risk, matter, across, data | T11: stryker, attack, said, company, year, data, hospital, group, que, medical | T12: security, attack, attacker, agent, adversary, system, user, access, organization, vulnerability | T13: use, phone, fraud, system, online, crime, fake, fbi, address, report | T14: group, access, iran, activity, data, credential, campaign, linked, github, operation",T0: 129; T1: 223; T2: 39; T3: 89; T4: 33; T5: 67; T6: 52; T7: 48; T8: 70; T9: 43; T10: 33; T11: 33; T12: 54; T13: 40; T14: 60
350,trigram,15,5,0.5,asymmetric,auto,20,0.4320992953197566,2301,1078,65,21.322803553800593,3.0602171767028628,"T0: attacker, system, activity, tool, event, via, network, threat, detection, environment | T1: exploit, security, vulnerability, ddos, cyberattack, flaw, malware, zero, critical, google | T2: process, access, sample, user, handle, window, token, system, kernel, api | T3: security, tool, data, time, service, use, open, code, model, project | T4: exploit, file, data, pointer, byte, memory, write, vulnerability, process, bug | T5: vulnerability, attack, payment, digicat, voice, used, user, reader, botnet, bahn | T6: risk, dependency, package, security, build, password, cybersecurity, open, business, developer | T7: window, module, file, payload, command, user, email, device, domain, path | T8: even, feel, site, malware, npm, job, sure, window, guy, apps | T9: window, cve, microsoft, vulnerability, update, service, server, zero, april, vulnerability_cve | T10: team, remediation, environment, risk, context, vulnerability, exposure, matter, data, across | T11: stryker, attack, said, company, data, year, hospital, medical, report, group | T12: security, attack, attacker, agent, adversary, system, user, access, organization, vulnerability | T13: use, phone, fraud, system, online, computer, crime, fake, fbi, state | T14: group, campaign, credential, access, iran, ransomware, data, victim, malware, activity",T0: 124; T1: 216; T2: 40; T3: 91; T4: 34; T5: 65; T6: 53; T7: 44; T8: 70; T9: 44; T10: 31; T11: 33; T12: 56; T13: 46; T14: 66
351,trigram,15,5,0.5,asymmetric,symmetric,10,0.42606700444073853,2301,1078,65,22.013820335636723,3.257650542941757,"T0: attacker, system, activity, tool, event, via, threat, network, detection, environment | T1: exploit, vulnerability, security, ddos, cyberattack, flaw, zero, critical, malware, exploited | T2: process, access, user, sample, handle, window, token, system, kernel, security | T3: security, data, tool, time, model, service, use, open, code, agent | T4: file, exploit, data, byte, pointer, vulnerability, memory, write, system, process | T5: vulnerability, attack, payment, digicat, used, user, reader, voice, bahn, auf | T6: risk, security, dependency, build, package, cybersecurity, password, open, team, business | T7: module, window, payload, file, command, email, user, device, campaign, domain | T8: feel, malware, even, npm, job, window, sure, tool, guy, fake | T9: window, cve, microsoft, vulnerability, service, update, zero, patch, server, vulnerability_cve | T10: team, remediation, environment, context, vulnerability, exposure, risk, matter, across, data | T11: stryker, attack, said, company, year, data, hospital, group, que, medical | T12: security, attack, attacker, agent, adversary, system, user, access, organization, vulnerability | T13: use, phone, fraud, system, online, crime, fake, fbi, address, report | T14: group, access, iran, activity, data, credential, campaign, linked, github, operation",T0: 129; T1: 223; T2: 39; T3: 89; T4: 33; T5: 67; T6: 52; T7: 48; T8: 70; T9: 43; T10: 33; T11: 33; T12: 54; T13: 40; T14: 60
352,trigram,15,5,0.5,asymmetric,symmetric,20,0.4320992953197566,2301,1078,65,21.322803553800593,3.0602171767028628,"T0: attacker, system, activity, tool, event, via, network, threat, detection, environment | T1: exploit, security, vulnerability, ddos, cyberattack, flaw, malware, zero, critical, google | T2: process, access, sample, user, handle, window, token, system, kernel, api | T3: security, tool, data, time, service, use, open, code, model, project | T4: exploit, file, data, pointer, byte, memory, write, vulnerability, process, bug | T5: vulnerability, attack, payment, digicat, voice, used, user, reader, botnet, bahn | T6: risk, dependency, package, security, build, password, cybersecurity, open, business, developer | T7: window, module, file, payload, command, user, email, device, domain, path | T8: even, feel, site, malware, npm, job, sure, window, guy, apps | T9: window, cve, microsoft, vulnerability, update, service, server, zero, april, vulnerability_cve | T10: team, remediation, environment, risk, context, vulnerability, exposure, matter, data, across | T11: stryker, attack, said, company, data, year, hospital, medical, report, group | T12: security, attack, attacker, agent, adversary, system, user, access, organization, vulnerability | T13: use, phone, fraud, system, online, computer, crime, fake, fbi, state | T14: group, campaign, credential, access, iran, ransomware, data, victim, malware, activity",T0: 124; T1: 216; T2: 40; T3: 91; T4: 34; T5: 65; T6: 53; T7: 44; T8: 70; T9: 44; T10: 31; T11: 33; T12: 56; T13: 46; T14: 66
353,trigram,8,5,0.6,symmetric,auto,10,0.4760809319387861,2301,1078,65,21.02665350444225,4.935834155972359,"T0: attacker, system, attack, activity, credential, tool, access, environment, exploitation, campaign | T1: vulnerability, cve, microsoft, window, exploit, security, zero, update, flaw, ddos | T2: process, exploit, pointer, write, memory, data, access, byte, use, call | T3: security, team, data, tool, time, environment, remediation, vulnerability, model, risk | T4: file, system, attacker, command, vulnerability, user, window, server, target, service | T5: phone, use, fraud, computer, hacker, account, online, report, cyber, fbi | T6: risk, security, team, package, dependency, across, agent, build, system, alert | T7: window, module, user, malware, email, using, file, device, campaign, domain",T0: 52; T1: 213; T2: 50; T3: 146; T4: 91; T5: 193; T6: 103; T7: 165
354,trigram,8,5,0.6,symmetric,auto,20,0.48030299156440875,2301,1078,65,21.02665350444225,4.54096742349457,"T0: attacker, system, attack, activity, credential, access, tool, environment, campaign, exploitation | T1: vulnerability, cve, microsoft, window, exploit, security, zero, update, flaw, ddos | T2: process, exploit, pointer, memory, write, data, byte, access, call, use | T3: security, team, data, time, tool, remediation, environment, vulnerability, model, risk | T4: file, system, attacker, command, via, target, figure, user, ransomware, server | T5: phone, use, hacker, fraud, computer, account, online, report, cyber, fbi | T6: risk, team, security, package, dependency, across, agent, build, alert, system | T7: window, malware, module, user, email, using, file, campaign, domain, device",T0: 46; T1: 213; T2: 52; T3: 143; T4: 82; T5: 201; T6: 99; T7: 177
